customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,promo_dependency_score,spend_norm,freq_norm,prev_norm,value_score,value_tier,satisfaction_flag,defA_score,loyal_A,defB_score,loyal_B,segment
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,1,Next Day Air,1,1,32,Bank Transfer,Bi-Weekly,4,1.0,0.7375,0.75,0.6326530612244898,0.709795918367347,Champions,0,0.4744897959183674,1,0.0,0,Promo Dependent
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,1,Next Day Air,1,1,43,Bank Transfer,Fortnightly,4,1.0,0.8125,0.75,0.8571428571428571,0.8071428571428572,Champions,0,0.6428571428571428,1,0.0,0,Promo Dependent
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,1,Standard,1,1,26,Venmo,Fortnightly,4,1.0,0.075,0.75,0.5102040816326531,0.4080612244897959,Mid,1,0.38265306122448983,1,0.0,0,Promo Dependent
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,1,Free Shipping,1,1,9,Credit Card,Annually,1,1.0,0.6875,0.0,0.16326530612244897,0.3239795918367347,Low,1,0.0,0,0.0,0,Promo Dependent
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,1,Free Shipping,1,1,28,PayPal,Bi-Weekly,4,1.0,0.5625,0.75,0.5510204081632653,0.6153061224489795,High,1,0.41326530612244894,1,0.0,0,Promo Dependent
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,1,Next Day Air,1,1,20,PayPal,Quarterly,2,1.0,0.425,0.25,0.3877551020408163,0.3613265306122449,Low,0,0.09693877551020408,0,0.0,0,Promo Dependent
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,1,Store Pickup,1,1,9,Cash,Weekly,5,1.0,0.9375,1.0,0.16326530612244897,0.7239795918367348,Champions,1,0.16326530612244897,0,0.0,0,Promo Dependent
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,1,Standard,1,1,48,Debit Card,Every 3 Months,2,1.0,0.925,0.25,0.9591836734693877,0.7327551020408163,Champions,1,0.23979591836734693,1,0.0,0,Promo Dependent
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,1,Free Shipping,1,1,12,Venmo,Annually,1,1.0,0.825,0.0,0.22448979591836735,0.3973469387755102,Mid,0,0.0,0,0.0,0,Promo Dependent
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,1,Express,1,1,29,Cash,Fortnightly,4,1.0,0.15,0.75,0.5714285714285714,0.4564285714285714,Mid,1,0.42857142857142855,1,0.0,0,Promo Dependent
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,1,2-Day Shipping,1,1,27,Cash,Bi-Weekly,4,1.0,0.3125,0.75,0.5306122448979592,0.5091836734693878,High,1,0.3979591836734694,1,0.0,0,Promo Dependent
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,1,Express,1,1,44,Cash,Annually,1,1.0,0.7,0.0,0.8775510204081632,0.5432653061224489,High,1,0.0,0,0.0,0,Promo Dependent
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,1,Express,1,1,32,Bank Transfer,Annually,1,1.0,0.8,0.0,0.6326530612244898,0.5097959183673471,High,1,0.0,0,0.0,0,Promo Dependent
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,1,Standard,1,1,11,Cash,Fortnightly,4,1.0,0.65,0.75,0.20408163265306123,0.5462244897959183,High,1,0.15306122448979592,0,0.0,0,Promo Dependent
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,1,2-Day Shipping,1,1,44,Cash,Fortnightly,4,1.0,0.25,0.75,0.8775510204081632,0.588265306122449,High,1,0.6581632653061225,1,0.0,0,Promo Dependent
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,1,Free Shipping,1,1,46,Cash,Weekly,5,1.0,0.8625,1.0,0.9183673469387755,0.9205102040816326,Champions,0,0.9183673469387755,1,0.0,0,Promo Dependent
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,1,Next Day Air,1,1,50,PayPal,Annually,1,1.0,0.825,0.0,1.0,0.63,Champions,0,0.0,0,0.0,0,Promo Dependent
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,1,Next Day Air,1,1,45,Venmo,Every 3 Months,2,1.0,0.425,0.25,0.8979591836734694,0.5143877551020408,High,1,0.22448979591836735,0,0.0,0,Promo Dependent
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,1,Store Pickup,1,1,48,Cash,Every 3 Months,2,1.0,0.2,0.25,0.9591836734693877,0.4427551020408163,Mid,1,0.23979591836734693,1,0.0,0,Promo Dependent
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,1,Next Day Air,1,1,26,Credit Card,Weekly,5,1.0,0.8625,1.0,0.5102040816326531,0.798061224489796,Champions,1,0.5102040816326531,1,0.0,0,Promo Dependent
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,1,Standard,1,1,21,Credit Card,Fortnightly,4,1.0,0.15,0.75,0.40816326530612246,0.4074489795918367,Mid,1,0.30612244897959184,1,0.0,0,Promo Dependent
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,1,2-Day Shipping,1,1,49,PayPal,Bi-Weekly,4,1.0,0.5875,0.75,0.9795918367346939,0.7538775510204081,Champions,1,0.7346938775510203,1,0.0,0,Promo Dependent
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,1,Next Day Air,1,1,13,PayPal,Fortnightly,4,1.0,0.2375,0.75,0.24489795918367346,0.393469387755102,Mid,1,0.18367346938775508,0,0.0,0,Promo Dependent
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,1,Standard,1,1,46,Credit Card,Weekly,5,1.0,0.1125,1.0,0.9183673469387755,0.6205102040816326,High,1,0.9183673469387755,1,0.0,0,Promo Dependent
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,1,2-Day Shipping,1,1,42,PayPal,Weekly,5,1.0,0.475,1.0,0.8367346938775511,0.7410204081632653,Champions,1,0.8367346938775511,1,0.0,0,Promo Dependent
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,1,Next Day Air,1,1,25,Venmo,Annually,1,1.0,0.5625,0.0,0.4897959183673469,0.37193877551020404,Mid,0,0.0,0,0.0,0,Promo Dependent
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,1,Store Pickup,1,1,25,Cash,Monthly,3,1.0,0.925,0.5,0.4897959183673469,0.6669387755102041,Champions,1,0.24489795918367346,1,0.0,0,Promo Dependent
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,1,Express,1,1,12,PayPal,Quarterly,2,1.0,0.7625,0.25,0.22448979591836735,0.44734693877551024,Mid,1,0.05612244897959184,0,0.0,0,Promo Dependent
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,1,Free Shipping,1,1,4,Debit Card,Quarterly,2,1.0,0.825,0.25,0.061224489795918366,0.42336734693877554,Mid,0,0.015306122448979591,0,0.0,0,Promo Dependent
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,1,Free Shipping,1,1,38,PayPal,Weekly,5,1.0,0.2875,1.0,0.7551020408163265,0.6415306122448979,Champions,1,0.7551020408163265,1,0.0,0,Promo Dependent
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,1,Store Pickup,1,1,42,Bank Transfer,Weekly,5,1.0,0.1125,1.0,0.8367346938775511,0.5960204081632653,High,1,0.8367346938775511,1,0.0,0,Promo Dependent
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,1,Store Pickup,1,1,30,Venmo,Annually,1,1.0,0.9375,0.0,0.5918367346938775,0.5525510204081633,High,1,0.0,0,0.0,0,Promo Dependent
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,1,2-Day Shipping,1,1,50,Credit Card,Weekly,5,1.0,0.1,1.0,1.0,0.6399999999999999,Champions,1,1.0,1,0.0,0,Promo Dependent
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,1,Free Shipping,1,1,45,PayPal,Weekly,5,1.0,0.325,1.0,0.8979591836734694,0.6993877551020409,Champions,1,0.8979591836734694,1,0.0,0,Promo Dependent
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,1,Free Shipping,1,1,33,Credit Card,Fortnightly,4,1.0,0.475,0.75,0.6530612244897959,0.6109183673469387,High,0,0.4897959183673469,1,0.0,0,Promo Dependent
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,1,Store Pickup,1,1,25,PayPal,Quarterly,2,1.0,0.35,0.25,0.4897959183673469,0.36193877551020404,Low,0,0.12244897959183673,0,0.0,0,Promo Dependent
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,1,Express,1,1,25,Cash,Monthly,3,1.0,0.2875,0.5,0.4897959183673469,0.4119387755102041,Mid,0,0.24489795918367346,1,0.0,0,Promo Dependent
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,1,Standard,1,1,44,Debit Card,Quarterly,2,1.0,0.9375,0.25,0.8775510204081632,0.713265306122449,Champions,1,0.2193877551020408,0,0.0,0,Promo Dependent
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,1,Standard,1,1,21,Venmo,Fortnightly,4,1.0,0.125,0.75,0.40816326530612246,0.39744897959183667,Mid,1,0.30612244897959184,1,0.0,0,Promo Dependent
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,1,2-Day Shipping,1,1,31,Bank Transfer,Fortnightly,4,1.0,0.55,0.75,0.6122448979591837,0.6286734693877551,Champions,1,0.45918367346938777,1,0.0,0,Promo Dependent
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,1,Store Pickup,1,1,47,Debit Card,Annually,1,1.0,0.875,0.0,0.9387755102040817,0.6316326530612245,Champions,0,0.0,0,0.0,0,Promo Dependent
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,1,Free Shipping,1,1,14,PayPal,Monthly,3,1.0,0.7,0.5,0.2653061224489796,0.5095918367346938,High,0,0.1326530612244898,0,0.0,0,Promo Dependent
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,1,Standard,1,1,17,Debit Card,Every 3 Months,2,1.0,0.95,0.25,0.32653061224489793,0.5529591836734694,High,1,0.08163265306122448,0,0.0,0,Promo Dependent
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,1,Next Day Air,1,1,3,Venmo,Annually,1,1.0,0.3375,0.0,0.04081632653061224,0.1472448979591837,Low,1,0.0,0,0.0,0,Promo Dependent
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,1,Express,1,1,42,Venmo,Annually,1,1.0,0.8125,0.0,0.8367346938775511,0.5760204081632654,High,1,0.0,0,0.0,0,Promo Dependent
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,1,Standard,1,1,22,Debit Card,Annually,1,1.0,0.4375,0.0,0.42857142857142855,0.3035714285714286,Low,0,0.0,0,0.0,0,Promo Dependent
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,21,Venmo,Quarterly,2,1.0,0.975,0.25,0.40816326530612246,0.5874489795918367,High,1,0.10204081632653061,0,0.0,0,Promo Dependent
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,1,Free Shipping,1,1,21,Bank Transfer,Quarterly,2,1.0,0.7125,0.25,0.40816326530612246,0.48244897959183675,Mid,1,0.10204081632653061,0,0.0,0,Promo Dependent
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,1,Standard,1,1,40,Debit Card,Annually,1,1.0,0.075,0.0,0.7959183673469388,0.26877551020408164,Low,1,0.0,0,0.0,0,Promo Dependent
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,1,Next Day Air,1,1,1,Bank Transfer,Fortnightly,4,1.0,0.6,0.75,0.0,0.46499999999999997,Mid,0,0.0,0,0.0,0,Promo Dependent
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,1,Standard,1,1,50,Bank Transfer,Monthly,3,1.0,0.6625,0.5,1.0,0.7150000000000001,Champions,1,0.5,1,0.0,0,Promo Dependent
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,1,Store Pickup,1,1,39,Bank Transfer,Every 3 Months,2,1.0,0.0875,0.25,0.7755102040816326,0.3426530612244898,Low,1,0.19387755102040816,0,0.0,0,Promo Dependent
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,1,Free Shipping,1,1,34,Venmo,Monthly,3,1.0,0.0375,0.5,0.673469387755102,0.3670408163265306,Low,1,0.336734693877551,1,0.0,0,Promo Dependent
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,1,Express,1,1,29,Venmo,Fortnightly,4,1.0,0.3625,0.75,0.5714285714285714,0.5414285714285714,High,0,0.42857142857142855,1,0.0,0,Promo Dependent
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,1,Store Pickup,1,1,31,PayPal,Bi-Weekly,4,1.0,0.675,0.75,0.6122448979591837,0.6786734693877551,Champions,0,0.45918367346938777,1,0.0,0,Promo Dependent
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,1,Standard,1,1,8,Debit Card,Weekly,5,1.0,0.5875,1.0,0.14285714285714285,0.5778571428571428,High,0,0.14285714285714285,0,0.0,0,Promo Dependent
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,1,Free Shipping,1,1,5,Credit Card,Fortnightly,4,1.0,0.5625,0.75,0.08163265306122448,0.4744897959183673,Mid,0,0.061224489795918366,0,0.0,0,Promo Dependent
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,1,Store Pickup,1,1,7,Cash,Monthly,3,1.0,0.5,0.5,0.12244897959183673,0.386734693877551,Mid,0,0.061224489795918366,0,0.0,0,Promo Dependent
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,1,Store Pickup,1,1,30,Cash,Monthly,3,1.0,0.1375,0.5,0.5918367346938775,0.38255102040816324,Mid,1,0.29591836734693877,1,0.0,0,Promo Dependent
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,1,Express,1,1,14,Credit Card,Every 3 Months,2,1.0,0.0875,0.25,0.2653061224489796,0.18959183673469387,Low,1,0.0663265306122449,0,0.0,0,Promo Dependent
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,1,Express,1,1,5,Cash,Fortnightly,4,1.0,0.75,0.75,0.08163265306122448,0.5494897959183673,High,0,0.061224489795918366,0,0.0,0,Promo Dependent
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,1,Standard,1,1,3,PayPal,Every 3 Months,2,1.0,0.125,0.25,0.04081632653061224,0.13724489795918368,Low,0,0.01020408163265306,0,0.0,0,Promo Dependent
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,1,Store Pickup,1,1,46,Venmo,Bi-Weekly,4,1.0,0.0625,0.75,0.9183673469387755,0.5255102040816326,High,0,0.6887755102040817,1,0.0,0,Promo Dependent
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,1,Store Pickup,1,1,4,Credit Card,Weekly,5,1.0,0.1875,1.0,0.061224489795918366,0.3933673469387755,Mid,1,0.061224489795918366,0,0.0,0,Promo Dependent
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,1,Next Day Air,1,1,42,Credit Card,Bi-Weekly,4,1.0,0.5875,0.75,0.8367346938775511,0.7110204081632653,Champions,1,0.6275510204081634,1,0.0,0,Promo Dependent
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,1,Standard,1,1,30,Cash,Annually,1,1.0,0.325,0.0,0.5918367346938775,0.3075510204081633,Low,0,0.0,0,0.0,0,Promo Dependent
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,1,Express,1,1,37,Venmo,Annually,1,1.0,0.1875,0.0,0.7346938775510204,0.29540816326530617,Low,1,0.0,0,0.0,0,Promo Dependent
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,1,Next Day Air,1,1,2,Bank Transfer,Annually,1,1.0,0.825,0.0,0.02040816326530612,0.33612244897959187,Low,0,0.0,0,0.0,0,Promo Dependent
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,1,Next Day Air,1,1,30,Credit Card,Quarterly,2,1.0,0.7625,0.25,0.5918367346938775,0.5575510204081633,High,0,0.14795918367346939,0,0.0,0,Promo Dependent
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,1,Next Day Air,1,1,47,Bank Transfer,Monthly,3,1.0,0.275,0.5,0.9387755102040817,0.5416326530612245,High,1,0.46938775510204084,1,0.0,0,Promo Dependent
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,1,2-Day Shipping,1,1,21,PayPal,Quarterly,2,1.0,0.2875,0.25,0.40816326530612246,0.3124489795918367,Low,1,0.10204081632653061,0,0.0,0,Promo Dependent
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,1,Store Pickup,1,1,9,Bank Transfer,Fortnightly,4,1.0,0.1375,0.75,0.16326530612244897,0.32897959183673464,Low,1,0.12244897959183673,0,0.0,0,Promo Dependent
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,1,Store Pickup,1,1,12,Debit Card,Fortnightly,4,1.0,0.7625,0.75,0.22448979591836735,0.5973469387755103,High,0,0.1683673469387755,0,0.0,0,Promo Dependent
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,1,Next Day Air,1,1,4,Bank Transfer,Weekly,5,1.0,0.5125,1.0,0.061224489795918366,0.5233673469387755,High,1,0.061224489795918366,0,0.0,0,Promo Dependent
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,1,Store Pickup,1,1,10,Debit Card,Annually,1,1.0,0.95,0.0,0.1836734693877551,0.43510204081632653,Mid,0,0.0,0,0.0,0,Promo Dependent
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,1,2-Day Shipping,1,1,26,Credit Card,Weekly,5,1.0,0.1125,1.0,0.5102040816326531,0.4980612244897959,High,1,0.5102040816326531,1,0.0,0,Promo Dependent
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,1,Express,1,1,40,Cash,Fortnightly,4,1.0,0.1625,0.75,0.7959183673469388,0.5287755102040816,High,0,0.596938775510204,1,0.0,0,Promo Dependent
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,1,Store Pickup,1,1,34,Bank Transfer,Fortnightly,4,1.0,0.15,0.75,0.673469387755102,0.48704081632653057,Mid,1,0.5051020408163265,1,0.0,0,Promo Dependent
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,1,Standard,1,1,31,Debit Card,Annually,1,1.0,0.45,0.0,0.6122448979591837,0.36367346938775513,Low,0,0.0,0,0.0,0,Promo Dependent
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,1,Store Pickup,1,1,1,Bank Transfer,Bi-Weekly,4,1.0,0.925,0.75,0.0,0.595,High,0,0.0,0,0.0,0,Promo Dependent
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,1,Express,1,1,5,Bank Transfer,Bi-Weekly,4,1.0,0.4125,0.75,0.08163265306122448,0.4144897959183674,Mid,0,0.061224489795918366,0,0.0,0,Promo Dependent
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,1,Next Day Air,1,1,4,Credit Card,Weekly,5,1.0,0.775,1.0,0.061224489795918366,0.6283673469387756,Champions,1,0.061224489795918366,0,0.0,0,Promo Dependent
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,1,Free Shipping,1,1,48,Venmo,Quarterly,2,1.0,0.625,0.25,0.9591836734693877,0.6127551020408163,High,0,0.23979591836734693,1,0.0,0,Promo Dependent
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,1,Free Shipping,1,1,29,Cash,Every 3 Months,2,1.0,0.7,0.25,0.5714285714285714,0.5264285714285714,High,1,0.14285714285714285,0,0.0,0,Promo Dependent
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,1,Express,1,1,12,PayPal,Bi-Weekly,4,1.0,0.1125,0.75,0.22448979591836735,0.33734693877551014,Low,0,0.1683673469387755,0,0.0,0,Promo Dependent
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,1,Standard,1,1,29,Venmo,Annually,1,1.0,1.0,0.0,0.5714285714285714,0.5714285714285714,High,0,0.0,0,0.0,0,Promo Dependent
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,1,Express,1,1,15,Debit Card,Quarterly,2,1.0,0.925,0.25,0.2857142857142857,0.5307142857142858,High,0,0.07142857142857142,0,0.0,0,Promo Dependent
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,1,Free Shipping,1,1,34,Credit Card,Monthly,3,1.0,0.0625,0.5,0.673469387755102,0.3770408163265306,Mid,1,0.336734693877551,1,0.0,0,Promo Dependent
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,1,Next Day Air,1,1,41,Credit Card,Fortnightly,4,1.0,0.85,0.75,0.8163265306122449,0.8098979591836735,Champions,1,0.6122448979591837,1,0.0,0,Promo Dependent
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,1,2-Day Shipping,1,1,41,Credit Card,Monthly,3,1.0,0.725,0.5,0.8163265306122449,0.6848979591836735,Champions,0,0.40816326530612246,1,0.0,0,Promo Dependent
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,1,Standard,1,1,39,Credit Card,Fortnightly,4,1.0,0.3125,0.75,0.7755102040816326,0.5826530612244898,High,1,0.5816326530612245,1,0.0,0,Promo Dependent
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,1,Express,1,1,32,Cash,Weekly,5,1.0,0.6625,1.0,0.6326530612244898,0.7547959183673469,Champions,1,0.6326530612244898,1,0.0,0,Promo Dependent
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,1,Next Day Air,1,1,29,Venmo,Monthly,3,1.0,0.5125,0.5,0.5714285714285714,0.5264285714285714,High,0,0.2857142857142857,1,0.0,0,Promo Dependent
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,1,Free Shipping,1,1,15,Bank Transfer,Annually,1,1.0,0.025,0.0,0.2857142857142857,0.0957142857142857,Low,1,0.0,0,0.0,0,Promo Dependent
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,1,Express,1,1,33,Venmo,Annually,1,1.0,0.225,0.0,0.6530612244897959,0.28591836734693876,Low,0,0.0,0,0.0,0,Promo Dependent
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,1,Next Day Air,1,1,18,Bank Transfer,Weekly,5,1.0,0.225,1.0,0.3469387755102041,0.49408163265306126,Mid,0,0.3469387755102041,1,0.0,0,Promo Dependent
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,1,Store Pickup,1,1,35,Cash,Bi-Weekly,4,1.0,1.0,0.75,0.6938775510204082,0.8331632653061225,Champions,1,0.5204081632653061,1,0.0,0,Promo Dependent
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,1,Standard,1,1,25,PayPal,Weekly,5,1.0,0.55,1.0,0.4897959183673469,0.6669387755102041,Champions,0,0.4897959183673469,1,0.0,0,Promo Dependent
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,1,Free Shipping,1,1,6,Venmo,Fortnightly,4,1.0,0.4375,0.75,0.10204081632653061,0.4306122448979592,Mid,1,0.07653061224489796,0,0.0,0,Promo Dependent
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,1,Express,1,1,17,Bank Transfer,Bi-Weekly,4,1.0,0.8875,0.75,0.32653061224489793,0.6779591836734693,Champions,0,0.24489795918367346,1,0.0,0,Promo Dependent
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,1,Store Pickup,1,1,17,Credit Card,Monthly,3,1.0,0.225,0.5,0.32653061224489793,0.3379591836734694,Low,1,0.16326530612244897,0,0.0,0,Promo Dependent
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,1,Store Pickup,1,1,44,Cash,Every 3 Months,2,1.0,0.9625,0.25,0.8775510204081632,0.723265306122449,Champions,0,0.2193877551020408,0,0.0,0,Promo Dependent
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,1,2-Day Shipping,1,1,6,PayPal,Fortnightly,4,1.0,0.025,0.75,0.10204081632653061,0.26561224489795915,Low,0,0.07653061224489796,0,0.0,0,Promo Dependent
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,1,2-Day Shipping,1,1,45,Debit Card,Fortnightly,4,1.0,0.9,0.75,0.8979591836734694,0.8543877551020408,Champions,1,0.673469387755102,1,0.0,0,Promo Dependent
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,1,Express,1,1,7,Debit Card,Annually,1,1.0,0.8,0.0,0.12244897959183673,0.3567346938775511,Low,1,0.0,0,0.0,0,Promo Dependent
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,1,Store Pickup,1,1,11,Debit Card,Every 3 Months,2,1.0,0.9125,0.25,0.20408163265306123,0.5012244897959184,High,1,0.05102040816326531,0,0.0,0,Promo Dependent
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,1,Next Day Air,1,1,41,Cash,Every 3 Months,2,1.0,0.375,0.25,0.8163265306122449,0.4698979591836735,Mid,1,0.20408163265306123,0,0.0,0,Promo Dependent
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,1,2-Day Shipping,1,1,24,PayPal,Bi-Weekly,4,1.0,0.55,0.75,0.46938775510204084,0.5858163265306122,High,0,0.3520408163265306,1,0.0,0,Promo Dependent
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,1,Free Shipping,1,1,21,Venmo,Weekly,5,1.0,0.5125,1.0,0.40816326530612246,0.6274489795918368,Champions,1,0.40816326530612246,1,0.0,0,Promo Dependent
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,1,Next Day Air,1,1,24,Bank Transfer,Annually,1,1.0,0.35,0.0,0.46938775510204084,0.2808163265306122,Low,1,0.0,0,0.0,0,Promo Dependent
